viaje_id,inicio_viaje,estacion_origen,localidad_origen,estacion_destino,localidad_destino,duracion_min,distancia_km,tipo_bicicleta,tipo_usuario,clima,temperatura_c,precipitacion_mm,fin_de_semana
V001811,2026-05-31 05:17:25,San Felipe,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,2.8,0.71,Eléctrica,Suscriptor,Despejado,18.2,0.0,Sí
V001995,2026-04-22 18:21:58,Calle 72,Chapinero,Centro Internacional,Santa Fe,9.7,2.1,Eléctrica,Suscriptor,Nublado,19.2,0.0,No
V000720,2026-03-13 05:25:36,Calle 80,Barrios Unidos,Parque de los Novios,Barrios Unidos,7.4,1.29,Mecánica,Suscriptor,Lluvia ligera,13.6,1.4,No
V002825,2026-02-25 11:46:42,Parque de los Novios,Barrios Unidos,Museo Nacional,Santa Fe,19.2,3.82,Mecánica,Suscriptor,Despejado,14.4,0.0,No
V001570,2026-04-30 09:35:59,Parque Nacional,Santa Fe,Simón Bolívar Sur,Teusaquillo,12.6,2.09,Mecánica,Ocasional,Lluvia,16.0,4.4,No
V002276,2026-02-24 19:54:12,Galerías,Teusaquillo,Parque Nacional,Santa Fe,12.4,2.19,Eléctrica,Suscriptor,Nublado,15.5,0.0,No
V000435,2026-05-16 19:30:50,Parque El Virrey Norte,Usaquén,Calle 100,Usaquén,22.5,3.92,Mecánica,Suscriptor,Despejado,17.6,0.0,Sí
V001300,2026-03-13 21:57:05,Unicentro,Usaquén,San Felipe,Barrios Unidos,34.5,6.81,Mecánica,Suscriptor,Nublado,16.3,0.0,No
V002175,2026-04-03 06:32:11,Universidad Javeriana,Chapinero,Zona G,Chapinero,26.8,5.14,Mecánica,Ocasional,Despejado,14.3,0.0,No
V000406,2026-04-27 19:04:30,Galerías,Teusaquillo,Parkway,Teusaquillo,11.6,2.14,Mecánica,Ocasional,Despejado,,0.0,No
V002824,2026-04-17 17:08:07,Corferias,Teusaquillo,Simón Bolívar Sur,Teusaquillo,23.0,3.53,Eléctrica,Ocasional,Nublado,20.8,0.0,No
V000822,2026-02-28 00:52:55,Parkway,Teusaquillo,Simón Bolívar Sur,Teusaquillo,10.3,1.66,Eléctrica,Suscriptor,Despejado,18.5,0.0,Sí
V002760,2026-02-14 16:49:27,Las Aguas,La Candelaria,Las Aguas,La Candelaria,8.3,1.66,Mecánica,Ocasional,Despejado,16.0,0.0,Sí
V001790,2026-03-19 22:51:19,Universidades Centro,La Candelaria,Universidades Centro,La Candelaria,5.4,1.49,Eléctrica,Suscriptor,Lluvia,14.6,2.7,No
V003108,2026-05-25 09:26:18,Plaza de Bolívar,La Candelaria,Chorro de Quevedo,La Candelaria,11.1,,Mecánica,Ocasional,Lluvia,17.3,10.1,No
V002352,2026-03-08 19:01:45,Simón Bolívar Sur,Teusaquillo,Galerías,Teusaquillo,21.8,4.13,Eléctrica,Suscriptor,Nublado,15.7,0.0,Sí
V002316,2026-05-10 18:08:31,Zona G,Chapinero,Zona G,Chapinero,7.6,,Eléctrica,Suscriptor,Despejado,16.4,0.0,Sí
V001859,2026-03-19 07:11:39,Universidades Centro,La Candelaria,Universidades Centro,La Candelaria,0.5,2.05,Mecánica,Suscriptor,Nublado,16.8,0.0,No
V001558,2026-04-06 08:13:47,Unicentro,Usaquén,Parque El Virrey Norte,Usaquén,13.6,2.6,Mecánica,Suscriptor,Despejado,16.1,0.0,No
V000546,2026-03-29 08:29:09,Museo Nacional,Santa Fe,Museo Nacional,Santa Fe,9.6,2.97,Eléctrica,Suscriptor,Despejado,19.6,0.0,Sí
V000213,2026-02-10 18:16:55,Las Nieves,Santa Fe,Parque Nacional,Santa Fe,12.0,2.3,Eléctrica,Suscriptor,Nublado,13.2,0.0,No
V000897,2026-02-03 17:15:02,Museo Nacional,Santa Fe,Museo Nacional,Santa Fe,7.1,1.36,Mecánica,Suscriptor,Despejado,16.4,0.0,No
V001942,2026-04-03 13:03:53,Plaza de Bolívar,La Candelaria,Calle 63,Chapinero,15.3,3.45,Eléctrica,Suscriptor,Nublado,16.1,0.0,No
V001892,2026-03-21 02:58:41,Centro Internacional,Santa Fe,Parque Nacional,Santa Fe,14.9,2.89,Mecánica,Suscriptor,Nublado,18.8,0.0,Sí
V000917,2026-05-12 07:26:44,Parque de los Hippies,Chapinero,Zona G,Chapinero,10.8,1.97,Mecánica,Suscriptor,Despejado,18.1,0.0,No
V002724,2026-03-07 21:08:59,Las Nieves,Santa Fe,Corferias,Teusaquillo,13.9,2.28,Mecánica,Suscriptor,Nublado,17.5,0.0,Sí
V001290,2026-05-26 02:46:54,San Felipe,Barrios Unidos,Calle 80,Barrios Unidos,18.9,4.53,Mecánica,Suscriptor,Lluvia ligera,19.9,1.7,No
V000815,2026-04-27 16:55:02,Chorro de Quevedo,La Candelaria,Museo Nacional,Santa Fe,29.3,7.9,Eléctrica,Suscriptor,Lluvia ligera,18.5,0.4,No
V001266,2026-04-06 09:11:43,Calle 80,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,6.1,1.63,Eléctrica,Suscriptor,Nublado,14.6,0.0,No
V000343,2026-02-09 10:05:44,Parque Nacional,Santa Fe,Simón Bolívar Sur,Teusaquillo,22.3,4.78,Mecánica,Suscriptor,Nublado,16.4,0.0,No
V002598,2026-04-22 13:32:36,Universidad Nacional,Teusaquillo,Parque de la 93,Chapinero,9.8,2.38,Mecánica,Suscriptor,Nublado,15.8,0.0,No
V001411,2026-04-03 19:41:18,Simón Bolívar Norte,Barrios Unidos,Calle 80,Barrios Unidos,6.4,1.43,Eléctrica,Suscriptor,Despejado,19.0,0.0,No
V001215,2026-02-15 08:50:45,San Felipe,Barrios Unidos,Calle 80,Barrios Unidos,12.8,3.46,Mecánica,Suscriptor,Nublado,17.5,0.0,Sí
V000967,2026-05-07 05:35:57,Chorro de Quevedo,La Candelaria,Las Aguas,La Candelaria,13.7,2.52,Mecánica,Ocasional,Nublado,23.2,0.0,No
V001231,2026-02-13 17:07:14,Parque de los Novios,Barrios Unidos,Calle 63,Chapinero,13.6,2.53,Eléctrica,Suscriptor,Lluvia,13.0,3.6,No
V002344,2026-05-15 18:38:20,San Felipe,Barrios Unidos,Parque de los Novios,Barrios Unidos,6.3,1.72,Eléctrica,Suscriptor,Lluvia,17.3,9.2,No
V000696,2026-05-06 09:11:58,Calle 63,Chapinero,Parque de la 93,Chapinero,17.1,2.39,Mecánica,Suscriptor,Despejado,16.2,0.0,No
V002122,2026-02-11 14:47:29,Simón Bolívar Sur,Teusaquillo,Universidad Nacional,Teusaquillo,20.2,3.16,Mecánica,Ocasional,Despejado,19.0,0.0,No
V000606,2026-04-23 17:56:53,Universidad Nacional,Teusaquillo,Parkway,Teusaquillo,18.4,3.13,Mecánica,Suscriptor,Nublado,18.2,0.0,No
V000105,2026-03-03 00:16:14,Centro Internacional,Santa Fe,Simón Bolívar Sur,Teusaquillo,18.3,4.46,Eléctrica,Suscriptor,Despejado,18.3,0.0,No
V000646,2026-04-16 06:29:03,Universidades Centro,La Candelaria,Chorro de Quevedo,La Candelaria,10.1,1.99,Eléctrica,Suscriptor,Nublado,18.1,0.0,No
V001405,2026-05-11 17:31:49,Chorro de Quevedo,La Candelaria,Calle 72,Chapinero,11.9,2.97,Eléctrica,Ocasional,Despejado,13.2,0.0,No
V000495,2026-03-26 09:40:50,Parque de la 93,Chapinero,Universidades Centro,La Candelaria,6.5,1.25,Eléctrica,Suscriptor,Lluvia,19.0,3.0,No
V002488,2026-04-16 05:58:39,Calle 72,Chapinero,Calle 72,Chapinero,3.3,0.7,Mecánica,Suscriptor,Nublado,17.3,0.0,No
V001020,2026-03-18 18:10:17,San Felipe,Barrios Unidos,Parque de la 93,Chapinero,13.4,3.18,Eléctrica,Suscriptor,Nublado,14.4,0.0,No
V000092,2026-03-24 08:30:01,Museo Nacional,Santa Fe,Parque Nacional,Santa Fe,16.9,3.71,Mecánica,Suscriptor,Lluvia ligera,17.9,2.5,No
V001113,2026-02-21 23:50:42,Parque de los Novios,Barrios Unidos,Parque de los Novios,Barrios Unidos,12.2,2.98,Mecánica,Suscriptor,Despejado,12.5,0.0,Sí
V002992,2026-03-05 22:56:29,Unicentro,Usaquén,Hacienda Santa Bárbara,Usaquén,10.5,1.94,Eléctrica,Suscriptor,Nublado,16.1,0.0,No
V000909,2026-05-02 19:23:37,Calle 80,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,9.6,1.71,Mecánica,Suscriptor,Despejado,18.3,0.0,Sí
V001475,2026-03-10 19:01:44,Galerías,Teusaquillo,Corferias,Teusaquillo,14.7,2.79,Mecánica,Suscriptor,Despejado,16.7,0.0,No
V001742,2026-04-11 08:53:26,Parque Nacional,Santa Fe,Centro Internacional,Santa Fe,17.6,2.75,Mecánica,Suscriptor,Nublado,16.8,0.0,Sí
V002151,2026-05-07 09:07:14,San Felipe,Barrios Unidos,San Felipe,Barrios Unidos,11.7,2.14,Mecánica,Suscriptor,Despejado,17.3,0.0,No
V000239,2026-03-08 17:37:27,Unicentro,Usaquén,Calle 72,Chapinero,13.1,2.92,Eléctrica,Suscriptor,Nublado,18.1,0.0,Sí
V000943,2026-02-09 06:58:45,Las Nieves,Santa Fe,Museo Nacional,Santa Fe,16.7,2.98,Eléctrica,Suscriptor,Despejado,14.4,0.0,No
V001271,2026-02-07 01:22:32,Universidad Nacional,Teusaquillo,Simón Bolívar Sur,Teusaquillo,6.6,1.55,Eléctrica,Ocasional,Lluvia ligera,17.3,0.8,Sí
V000939,2026-03-11 11:22:00,Parque Nacional,Santa Fe,Parque Nacional,Santa Fe,12.3,3.25,Eléctrica,Ocasional,Nublado,16.3,0.0,No
V001425,2026-04-28 09:07:39,Galerías,Teusaquillo,Simón Bolívar Sur,Teusaquillo,8.5,1.9,Mecánica,Ocasional,Despejado,18.5,0.0,No
V001863,2026-05-20 18:15:12,Universidad Javeriana,Chapinero,Parque de los Hippies,Chapinero,11.6,2.49,Eléctrica,Ocasional,Lluvia,17.1,5.1,No
V001670,2026-04-06 07:51:58,Parque de la 93,Chapinero,Calle 63,Chapinero,7.8,1.72,Eléctrica,Suscriptor,Nublado,18.8,0.0,No
V000006,2026-05-17 08:26:14,Calle 100,Usaquén,Calle 116,Usaquén,13.8,2.41,Mecánica,Suscriptor,Lluvia ligera,19.7,2.0,Sí
V000248,2026-02-11 00:31:41,Unicentro,Usaquén,Unicentro,Usaquén,16.7,3.03,Mecánica,Suscriptor,Nublado,15.5,0.0,No
V000019,2026-05-30 18:40:10,Galerías,Teusaquillo,Universidad Nacional,Teusaquillo,26.1,6.13,Eléctrica,Suscriptor,Nublado,15.0,0.0,Sí
V002170,2026-04-03 19:45:33,Calle 116,Usaquén,Parque El Virrey Norte,Usaquén,10.9,2.02,Eléctrica,Ocasional,Nublado,15.4,0.0,No
V001971,2026-05-19 13:12:25,Corferias,Teusaquillo,Galerías,Teusaquillo,21.6,5.76,Eléctrica,Suscriptor,Despejado,16.1,0.0,No
V002710,2026-03-31 01:54:55,San Felipe,Barrios Unidos,Unicentro,Usaquén,24.0,2.96,Mecánica,Ocasional,Nublado,19.8,0.0,No
V002233,2026-02-06 08:13:30,Universidad Nacional,Teusaquillo,Parkway,Teusaquillo,10.0,2.04,Eléctrica,Suscriptor,Nublado,16.9,0.0,No
V002323,2026-05-06 09:01:50,Galerías,Teusaquillo,Galerías,Teusaquillo,9.4,1.77,Mecánica,Ocasional,Nublado,15.6,0.0,No
V002482,2026-02-17 18:08:48,Las Nieves,Santa Fe,Calle 100,Usaquén,12.4,2.15,Eléctrica,Ocasional,Despejado,13.4,0.0,No
V000812,2026-04-30 19:16:19,Calle 72,Chapinero,Calle 116,Usaquén,7.2,1.08,Mecánica,Suscriptor,Nublado,14.2,0.0,No
V001301,2026-02-05 08:36:22,Parque Nacional,Santa Fe,Centro Internacional,Santa Fe,7.7,1.86,Eléctrica,Suscriptor,Nublado,14.1,0.0,No
V001336,2026-02-27 18:54:55,Calle 63,Chapinero,Universidad Javeriana,Chapinero,7.3,1.74,Eléctrica,Ocasional,Despejado,20.7,0.0,No
V003093,2026-05-12 18:32:48,Simón Bolívar Sur,Teusaquillo,Universidad Nacional,Teusaquillo,19.7,3.99,Eléctrica,Suscriptor,Nublado,15.8,0.0,No
V000261,2026-05-24 14:38:19,Galerías,Teusaquillo,Simón Bolívar Sur,Teusaquillo,15.4,2.07,Mecánica,Suscriptor,Despejado,15.7,0.0,Sí
V001805,2026-02-13 02:44:46,Parque de los Hippies,Chapinero,Chorro de Quevedo,La Candelaria,11.0,1.63,Mecánica,Suscriptor,Nublado,15.7,0.0,No
V001571,2026-02-08 08:15:59,Calle 63,Chapinero,Parque de los Hippies,Chapinero,7.6,1.58,Eléctrica,Suscriptor,Despejado,15.7,0.0,Sí
V002230,2026-03-31 18:28:56,Las Nieves,Santa Fe,Centro Internacional,Santa Fe,15.0,3.6,Mecánica,Suscriptor,Nublado,17.4,0.0,No
V000185,2026-03-02 18:27:11,Calle 72,Chapinero,Universidades Centro,La Candelaria,19.7,2.81,Mecánica,Ocasional,Lluvia ligera,12.5,0.5,No
V002455,2026-04-11 21:17:55,Calle 63,Chapinero,Parque de la 93,Chapinero,16.4,3.64,Mecánica,Suscriptor,Lluvia ligera,16.4,1.6,Sí
V001744,2026-02-14 22:21:38,Parque Nacional,Santa Fe,Parque El Virrey Norte,Usaquén,20.4,4.1,Eléctrica,Suscriptor,Despejado,14.2,0.0,Sí
V002914,2026-04-24 18:24:09,Parque de los Novios,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,7.3,1.97,Eléctrica,Suscriptor,Lluvia,17.3,11.2,No
V001631,2026-03-19 04:35:36,Simón Bolívar Sur,Teusaquillo,Unicentro,Usaquén,15.9,,Mecánica,Suscriptor,Despejado,17.8,0.0,No
V001717,2026-04-19 19:56:24,Simón Bolívar Sur,Teusaquillo,Corferias,Teusaquillo,11.1,2.5,Eléctrica,Ocasional,Despejado,17.9,0.0,Sí
V000521,2026-02-25 18:56:53,Calle 100,Usaquén,Calle 72,Chapinero,33.5,6.99,Mecánica,Suscriptor,Nublado,16.3,0.0,No
V002429,2026-05-12 10:23:12,Parque de los Novios,Barrios Unidos,Unicentro,Usaquén,10.8,2.69,Eléctrica,Suscriptor,Despejado,16.9,0.0,No
V002017,2026-03-10 04:40:34,Parque de los Novios,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,23.7,4.18,Mecánica,Suscriptor,Despejado,17.0,0.0,No
V001659,2026-03-14 05:33:59,Parque de la 93,Chapinero,Calle 63,Chapinero,11.3,2.09,Mecánica,Suscriptor,Despejado,18.9,0.0,Sí
V001613,2026-04-29 17:03:56,Parque Nacional,Santa Fe,Centro Internacional,Santa Fe,7.1,1.31,Eléctrica,Ocasional,Lluvia,18.8,11.2,No
V002476,2026-05-03 23:52:22,Centro Internacional,Santa Fe,Centro Internacional,Santa Fe,9.5,1.36,Eléctrica,Suscriptor,Lluvia,16.3,5.1,Sí
V002127,2026-03-13 08:55:56,Parkway,Teusaquillo,Galerías,Teusaquillo,11.4,1.96,Mecánica,Ocasional,Despejado,14.7,0.0,No
V003184,2026-03-19 18:10:20,San Felipe,Barrios Unidos,Hacienda Santa Bárbara,Usaquén,12.2,3.34,Eléctrica,Ocasional,Nublado,13.5,0.0,No
V000608,2026-03-29 05:00:49,Corferias,Teusaquillo,Parkway,Teusaquillo,8.7,1.4,Mecánica,Ocasional,Despejado,17.4,0.0,Sí
V000231,2026-05-22 09:58:18,Galerías,Teusaquillo,Calle 100,Usaquén,13.0,2.87,Mecánica,Ocasional,Nublado,19.4,0.0,No
V000332,2026-05-25 20:44:35,Parque de la 93,Chapinero,Zona G,Chapinero,15.8,2.54,Mecánica,Ocasional,Despejado,15.3,0.0,No
V001441,2026-04-23 09:40:15,Calle 80,Barrios Unidos,Parque de los Novios,Barrios Unidos,6.0,1.25,Eléctrica,Suscriptor,Despejado,16.2,0.0,No
V001928,2026-05-04 17:22:26,Simón Bolívar Sur,Teusaquillo,Parkway,Teusaquillo,6.0,1.01,Mecánica,Suscriptor,Nublado,18.0,0.0,No
V001092,2026-02-28 07:20:55,Corferias,Teusaquillo,Universidades Centro,La Candelaria,23.8,5.98,Eléctrica,Suscriptor,Despejado,17.1,0.0,Sí
V001102,2026-03-16 09:44:56,Universidad Nacional,Teusaquillo,Las Aguas,La Candelaria,18.0,3.16,Mecánica,Suscriptor,Despejado,12.2,0.0,No
V001130,2026-02-20 09:52:11,Universidad Javeriana,Chapinero,Parque El Virrey Norte,Usaquén,13.3,0.05,Eléctrica,Suscriptor,Despejado,15.0,0.0,No
V000462,2026-03-19 18:19:07,Plaza de Bolívar,La Candelaria,Galerías,Teusaquillo,18.0,4.27,Mecánica,,Nublado,20.3,0.0,No
V000959,2026-02-20 07:15:42,Zona G,Chapinero,Parque Nacional,Santa Fe,18.7,3.93,Mecánica,Suscriptor,Lluvia ligera,16.2,1.4,No
V001663,2026-05-22 08:39:01,Las Nieves,Santa Fe,Centro Internacional,Santa Fe,9.7,1.73,Mecánica,Ocasional,Lluvia ligera,20.5,0.8,No
V000560,2026-04-17 00:30:57,Chorro de Quevedo,La Candelaria,Museo Nacional,Santa Fe,18.5,2.98,Mecánica,Suscriptor,Despejado,16.4,0.0,No
V002895,2026-04-18 07:43:38,Parkway,Teusaquillo,Simón Bolívar Norte,Barrios Unidos,14.9,2.4,Mecánica,Suscriptor,Despejado,18.6,0.0,Sí
V002739,2026-05-19 23:25:41,Parque de los Novios,Barrios Unidos,Universidad Javeriana,Chapinero,19.1,4.0,Mecánica,Suscriptor,Despejado,16.5,0.0,No
V003000,2026-02-17 07:43:26,Calle 80,Barrios Unidos,Calle 80,Barrios Unidos,8.9,1.72,Eléctrica,Suscriptor,Nublado,13.1,0.0,No
V001520,2026-05-19 08:32:35,Parque de los Novios,Barrios Unidos,Calle 80,Barrios Unidos,12.0,1.76,Mecánica,Suscriptor,Despejado,18.8,0.0,No
V002141,2026-02-26 22:12:02,Universidad Javeriana,Chapinero ,Universidad Javeriana,Chapinero,4.9,1.29,Eléctrica,Ocasional,Despejado,17.6,0.0,No
V003091,2026-03-03 18:08:34,Universidades Centro,La Candelaria,Plaza de Bolívar,La Candelaria,8.1,1.45,Mecánica,Suscriptor,Despejado,15.2,0.0,No
V002033,2026-02-17 12:09:22,Universidad Javeriana,Chapinero,Parque de la 93,Chapinero,14.5,3.32,Mecánica,Suscriptor,Despejado,16.4,0.0,No
V002485,2026-05-11 19:39:21,Museo Nacional,Santa Fe,Centro Internacional,Santa Fe,15.0,2.15,Mecánica,Ocasional,Despejado,17.1,0.0,No
V002539,2026-05-22 09:56:21,Centro Internacional,Santa Fe,Calle 116,Usaquén,13.5,2.25,Mecánica,Suscriptor,Nublado,15.2,0.0,No
V002123,2026-05-19 19:24:19,Las Aguas,La Candelaria,Chorro de Quevedo,La Candelaria,8.0,1.69,Eléctrica,Suscriptor,Lluvia ligera,17.1,1.9,No
V002098,2026-05-28 17:56:43,Calle 116,Usaquén,Hacienda Santa Bárbara,Usaquén,16.5,3.84,Mecánica,Suscriptor,Lluvia,16.4,3.5,No
V003032,2026-04-03 10:34:02,Parkway,Teusaquillo,Corferias,Teusaquillo,18.9,3.47,Mecánica,Suscriptor,Lluvia ligera,18.0,0.7,No
V000070,2026-03-28 09:21:27,Galerías,Teusaquillo,Corferias,Teusaquillo,180.0,3.71,Mecánica,Suscriptor,Despejado,17.9,0.0,Sí
V001573,2026-04-09 08:06:41,Calle 116,Usaquén,Parque El Virrey Norte,Usaquén,7.3,1.48,electrica,Suscriptor,Nublado,16.7,0.0,No
V000809,2026-02-06 23:49:16,Universidad Nacional,Teusaquillo,Calle 100,Usaquén,12.5,3.0,Eléctrica,Suscriptor,Despejado,15.4,0.0,No
V000012,2026-05-16 03:00:14,Museo Nacional,Santa Fe,Unicentro,Usaquén,14.7,2.06,Mecánica,Suscriptor,Despejado,16.5,0.0,Sí
V002026,2026-02-16 17:20:31,Las Nieves,Santa Fe,Museo Nacional,Santa Fe,11.3,2.23,Mecánica,Suscriptor,Lluvia ligera,16.5,0.8,No
V002193,2026-04-30 04:03:07,Universidades Centro,La Candelaria,Universidades Centro,La Candelaria,3.5,0.7,Mecánica,Suscriptor,Lluvia ligera,19.6,0.6,No
V000918,2026-02-17 11:40:26,Hacienda Santa Bárbara,Chapinero ,Centro Internacional,Santa Fe,21.5,3.57,Eléctrica,Suscriptor,Nublado,18.3,0.0,No
V001452,2026-04-02 19:50:51,Chorro de Quevedo,La Candelaria,Centro Internacional,Santa Fe,12.5,,Eléctrica,Ocasional,Despejado,15.8,0.0,No
V002688,2026-02-27 08:40:14,Calle 63,Chapinero,Parque de los Hippies,Chapinero,11.9,3.16,Eléctrica,Ocasional,Nublado,18.0,0.0,No
V000177,2026-04-19 00:32:37,Calle 63,Chapinero,Corferias,Teusaquillo,5.0,1.08,Mecánica,Suscriptor,Lluvia ligera,15.6,1.6,Sí
V000995,2026-02-07 17:18:01,Universidad Javeriana,Chapinero,Parque de los Hippies,Chapinero,9.3,1.71,Mecánica,Suscriptor,Lluvia,19.2,5.2,Sí
V002489,2026-04-27 08:14:16,Plaza de Bolívar,La Candelaria,Las Aguas,La Candelaria,12.8,2.26,Eléctrica,Suscriptor,Lluvia,20.6,9.1,No
V002570,2026-03-15 19:55:14,Parkway,Teusaquillo,Universidad Nacional,Teusaquillo,25.8,5.45,Eléctrica,Suscriptor,Nublado,16.5,0.0,Sí
V001256,2026-03-29 18:42:04,Centro Internacional,Santa Fe,Museo Nacional,Santa Fe,9.7,1.82,Eléctrica,Ocasional,Despejado,18.3,0.0,Sí
V001665,2026-05-04 18:51:02,Chorro de Quevedo,La Candelaria,Unicentro,Usaquén,18.2,5.17,Eléctrica,Suscriptor,Nublado,21.4,0.0,No
V002192,2026-03-02 08:01:05,Parque El Virrey Norte,Usaquén,Calle 80,Barrios Unidos,14.5,3.49,Mecánica,Suscriptor,Despejado,18.3,0.0,No
V002802,2026-04-01 08:59:59,Centro Internacional,Santa Fe,Parque Nacional,Santa Fe,29.4,7.52,Eléctrica,Suscriptor,Lluvia ligera,20.6,1.2,No
V002568,2026-04-23 21:11:02,Parque de los Hippies,Chapinero,Parque El Virrey Norte,Usaquén,28.7,3.43,Mecánica,Suscriptor,Despejado,14.5,0.0,No
V001318,2026-05-29 04:23:44,Calle 63,Chapinero,Zona G,Chapinero,10.1,3.44,Eléctrica,Ocasional,Lluvia ligera,16.6,1.3,No
V002871,2026-04-27 00:02:21,Plaza de Bolívar,La Candelaria,Parkway,Teusaquillo,16.8,3.55,Mecánica,Suscriptor,Lluvia,16.7,4.1,No
V001791,2026-05-26 07:39:14,Calle 63,Chapinero,Calle 63,Chapinero,11.1,2.1,Eléctrica,Ocasional,Despejado,13.2,0.0,No
V002477,2026-04-19 20:32:38,Calle 72,Chapinero,Simón Bolívar Sur,Teusaquillo,40.8,8.96,Eléctrica,Suscriptor,Despejado,17.1,0.0,Sí
V002661,2026-02-19 19:13:33,Plaza de Bolívar,La Candelaria,Plaza de Bolívar,La Candelaria,4.5,0.86,Mecánica,Ocasional,Nublado,16.0,0.0,No
V000157,2026-03-15 19:47:05,Calle 100,Usaquén,Calle 100,Usaquén,5.6,1.13,Eléctrica,Suscriptor,Despejado,16.9,0.0,Sí
V002588,2026-09-05 18:06:00,Centro Internacional,Santa Fe,Parque Nacional,Santa Fe,24.2,3.64,Eléctrica,Suscriptor,Despejado,17.7,0.0,Sí
V001461,2026-03-13 19:30:24,Parque El Virrey Norte,Usaquén,Calle 100,Usaquén,12.4,1.98,Eléctrica,Ocasional,Lluvia ligera,20.7,1.2,No
V002047,2026-05-12 23:08:15,Universidad Nacional,Teusaquillo,Universidad Nacional,Teusaquillo,6.0,1.2,Mecánica,Suscriptor,Nublado,20.9,0.0,No
V001851,2026-03-20 19:59:37,Simón Bolívar Norte,Barrios Unidos,San Felipe,Barrios Unidos,12.9,4.18,Eléctrica,Ocasional,Lluvia,18.5,3.6,No
V002510,2026-04-24 15:59:45,Simón Bolívar Norte,Barrios Unidos,San Felipe,Barrios Unidos,6.9,1.29,Mecánica,Suscriptor,Despejado,17.7,0.0,No
V002625,2026-02-01 19:28:58,Parque Nacional,Santa Fe,Zona G,Chapinero,32.0,4.75,Mecánica,Suscriptor,Despejado,10.8,0.0,Sí
V002304,2026-04-07 19:45:45,Plaza de Bolívar,La Candelaria,Universidades Centro,La Candelaria,8.6,1.86,Eléctrica,Suscriptor,Lluvia ligera,20.7,1.2,No
V002006,2026-02-16 02:16:21,Corferias,Teusaquillo,Universidad Nacional,Teusaquillo,11.5,2.53,Mecánica,Suscriptor,Despejado,16.0,0.0,No
V001186,2026-05-11 11:27:57,Unicentro,Usaquén,Parque de la 93,Chapinero,19.8,3.93,Eléctrica,Suscriptor,Lluvia,17.4,3.5,No
V001007,2026-04-25 17:05:18,Galerías,Teusaquillo,Universidad Nacional,Teusaquillo,14.2,2.74,Mecánica,Ocasional,Despejado,18.0,0.0,Sí
V000561,2026-05-30 07:07:08,San Felipe,Barrios Unidos,Calle 80,Barrios Unidos,15.3,3.23,Eléctrica,Ocasional,Lluvia ligera,12.3,2.2,Sí
V002257,2026-03-11 18:10:38,Parque Nacional,Santa Fe,Parkway,Teusaquillo,22.0,5.97,Eléctrica,Suscriptor,Nublado,16.8,0.0,No
V000911,2026-02-02 05:43:23,Simón Bolívar Norte,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,4.4,0.74,Mecánica,Suscriptor,Despejado,16.5,0.0,No
V001312,2026-03-17 15:00:35,Parque de la 93,Chapinero,Parque de los Hippies,Chapinero,14.8,1.95,Mecánica,Ocasional,Despejado,18.2,0.0,No
V002050,2026-02-07 03:15:35,Chorro de Quevedo,La Candelaria,Plaza de Bolívar,La Candelaria,24.3,5.01,Mecánica,Ocasional,Lluvia,16.0,9.8,Sí
V000270,2026-02-28 23:48:46,Centro Internacional,Santa Fe,Museo Nacional,Santa Fe,16.1,2.0,Eléctrica,Ocasional,Despejado,16.3,0.0,Sí
V001994,2026-02-27 18:33:18,Zona G,Chapinero,,Santa Fe,15.1,2.89,Mecánica,Suscriptor,Despejado,14.4,0.0,No
V000266,2026-04-03 07:47:30,San Felipe,Barrios Unidos,Parque de los Novios,Barrios Unidos,15.5,3.13,Mecánica,Suscriptor,Nublado,16.1,0.0,No
V000915,2026-04-23 18:31:03,Simón Bolívar Norte,Barrios Unidos,Simón Bolívar Norte,Barrios Unidos,4.6,0.79,Mecánica,Suscriptor,Nublado,18.3,0.0,No
V002279,2026-03-24 15:43:21,Calle 116,Usaquén,Parque de los Hippies,Chapinero,13.0,2.03,Mecánica,Suscriptor,Lluvia,20.2,8.5,No
V002232,2026-02-22 17:33:00,Universidad Nacional,Teusaquillo,Parkway,Teusaquillo,8.6,1.45,Eléctrica,Suscriptor,Lluvia,15.3,6.9,Sí
V003183,2026-02-19 18:11:32,Calle 80,Barrios Unidos,Parque de los Novios,Barrios Unidos,11.2,2.17,Eléctrica,Suscriptor,Lluvia,15.7,5.0,No
V002913,2026-02-01 17:58:14,Universidad Javeriana,Chapinero,Las Aguas,La Candelaria,17.7,3.82,Mecánica,Suscriptor,Nublado,12.0,0.0,Sí
V000874,2026-02-15 09:01:37,Calle 116,Usaquén,Unicentro,Usaquén,8.6,1.5,Mecánica,Suscriptor,Lluvia ligera,10.7,0.3,Sí
V002094,2026-03-01 18:15:09,Calle 72,Chapinero,Universidad Javeriana,Chapinero,12.5,,Eléctrica,Suscriptor,Nublado,15.2,0.0,Sí
V002447,2026-05-08 07:12:16,Corferias,Teusaquillo,Parque de los Hippies,Chapinero,18.8,3.91,Mecánica,Suscriptor,Nublado,19.8,0.0,No
